id,promedio_votos,total_votos
50185,3.5,4
25105,3.8,9
2977,6.9,325
15664,5.8,65
25062,6.5,21
16727,6.8,50
5413,6.1,4
46916,5.8,13
52679,7.7,16
14434,5.0,56
27919,4.9,5
47837,6.5,16
11494,6.3,48
19936,5.6,9
9963,5.8,391
14001,6.2,533
2355,7.1,340
16385,5.0,16
7485,6.9,1495
9793,5.2,355
1273,6.0,349
17388,6.6,10
4657,5.7,25
42595,7.7,9
19495,4.3,17
27263,6.5,4
10051,6.2,27
9075,7.2,288
20527,7.4,17
8199,5.6,9
37513,7.3,13
43976,8.0,23
43974,6.3,5
83346,4.6,7
30081,4.5,4
17677,5.4,5
56474,7.2,29
42066,5.1,4
11958,5.7,21
192675,6.8,6
5177,6.4,10
20122,7.8,16
33673,6.3,10
297853,0.0,0
18437,5.2,54
38432,6.9,13
8270,6.6,209
9955,5.9,578
16201,5.0,1
57241,6.8,4
10172,5.1,152
1683,5.4,209
10107,6.0,44
1267,6.7,787
16018,6.4,12
22311,5.9,63
13249,6.4,147
175027,8.0,3
1272,7.0,1210
23024,6.2,5
1590,6.3,44
32390,5.8,73
9903,6.4,60
28433,6.3,8
22549,7.1,12
10798,6.4,44
47848,7.4,28
102227,7.3,10
13377,7.2,364
14945,6.6,40
11515,6.6,100
7183,5.4,242
8271,6.6,1038
1534,5.4,173
13158,6.5,35
118536,6.8,5
23397,6.8,34
35838,7.2,42
20405,6.1,7
18777,5.5,16
16392,4.5,46
17422,7.2,10
63951,6.0,6
32627,6.4,20
1407,7.3,433
81309,7.2,5
15534,6.6,31
30694,6.6,26
1441,5.5,152
6145,7.1,908
9843,6.5,130
54659,7.4,7
48994,4.2,5
18767,5.9,26
10294,6.0,406
32623,4.7,11
1987,7.1,67
13067,5.8,163
10111,6.0,20
30307,5.9,8
1268,6.1,682
185158,0.0,0
21810,6.9,17
9785,6.0,148
13280,4.1,29
14636,5.8,219
559,5.9,3687
1950,5.4,83
13352,5.4,15
28304,6.8,13
20553,7.9,18
24397,4.6,5
20525,6.2,13
13894,7.8,20
38907,6.3,3
18549,0.0,0
37933,6.5,278
20025,7.1,20
14240,5.7,87
13574,5.1,22
13569,4.8,21
49081,6.1,17
17439,5.5,10
13171,5.0,64
16447,6.4,6
4977,7.7,416
15008,6.7,14
31866,5.0,12
46875,6.1,7
27904,7.1,18
11705,6.3,62
19947,7.0,22
43969,6.6,7
2269,6.2,170
11798,7.4,370
28772,6.9,14
1919,6.9,54
4964,6.2,1255
2976,6.5,738
8421,5.5,16
41380,6.6,8
1562,6.5,1225
13159,5.6,130
14547,4.5,42
11205,7.0,66
36676,6.8,15
38077,7.2,11
10004,5.2,45
43618,8.0,7
43397,5.9,20
25395,2.4,7
810,6.0,2355
5723,7.4,457
285,6.9,4627
12526,6.0,167
3432,6.8,543
1872,4.7,61
15568,6.0,17
14208,5.8,123
14207,6.0,173
24200,6.7,19
50153,5.5,15
18902,5.5,22
5488,7.1,126
15860,6.7,55
8748,6.7,77
3489,5.7,323
55823,7.6,45
10063,5.0,82
13979,6.0,5
12225,6.8,369
298,6.5,2040
10832,6.1,147
36143,6.5,10
14064,6.7,21
13742,5.9,83
2241,6.6,27
39465,6.1,28
12561,6.5,30
36679,6.2,28
40765,6.7,15
30574,5.0,5
37959,6.8,12
18206,6.2,20
1691,5.6,464
29617,7.2,25
1990,6.3,126
170261,8.5,4
22049,4.3,33
9408,5.9,616
1979,5.4,2648
14043,5.8,146
10288,6.6,137
74055,5.0,1
45664,6.4,6
1991,6.7,1359
43353,3.5,17
9952,6.9,339
60400,6.4,8
32004,7.5,2
17035,5.6,27
17320,6.0,19
21427,6.0,131
17660,6.7,17
9724,5.5,34
1294,7.0,31
33294,5.6,8
57425,7.5,4
42700,6.6,34
12713,5.9,14
25875,6.4,30
12543,6.5,32
13120,6.4,29
34573,6.3,15
71822,6.6,8
13807,7.0,46
11211,5.8,152
27138,7.2,25
85535,7.6,5
2748,7.3,50
54934,5.9,8
125025,5.0,1
55859,7.1,8
27464,4.5,6
122291,6.5,2
28666,4.9,4
41930,5.2,3
75350,6.2,3
77621,5.0,13
43229,5.7,8
266525,4.3,3
9815,5.8,147
12695,5.4,33
32575,6.1,15
49870,8.1,26
37985,6.8,4
42464,6.8,20
2359,7.3,241
442,6.0,17
25150,7.1,6
63096,5.1,9
43836,7.0,4
1988,6.7,97
3021,6.5,1372
2196,6.9,508
18425,5.2,8
19606,5.7,23
1571,6.4,2122
2959,5.3,258
6022,5.7,48
2698,5.3,1194
1858,6.6,4113
14125,4.4,134
675,7.4,5633
3563,5.8,640
40618,5.8,6
26185,6.0,25
31652,5.8,21
30443,6.7,5
18763,6.9,24
13491,6.4,78
11404,6.3,49
16083,6.3,49
37292,6.3,33
27683,5.5,19
13402,6.6,41
19968,7.3,18
24582,7.3,13
4688,7.1,419
13337,6.6,20
27359,6.6,20
101897,1.8,5
54494,4.1,6
10857,7.4,71
81847,5.8,5
43898,6.1,8
44502,6.1,7
18632,5.9,24
32444,6.3,8
7547,5.9,10
10074,6.3,317
2270,7.2,1215
757,6.7,22
15581,3.8,18
14219,4.5,76
35,6.9,2335
5857,4.0,81
3638,6.1,336
6589,4.7,171
8669,6.5,228
15934,6.0,11
2503,7.3,2938
14123,5.1,63
88527,6.1,10
155386,7.5,4
4516,6.1,59
8141,6.2,82
59995,5.9,11
14217,5.8,34
54546,5.3,5
10795,7.4,350
20163,7.0,7
31777,5.7,10
33916,6.8,10
24159,6.5,22
1721,6.5,71
31601,5.7,20
25360,5.3,14
34588,6.4,60
40060,5.9,16
18650,6.0,12
8363,7.0,2152
4658,6.6,8
5956,5.9,76
6535,7.1,36
1127,6.9,24
9847,5.1,30
23861,6.5,6
1393,7.3,22
2701,4.0,1
12455,6.0,17
28049,6.6,38
23495,7.3,4
13074,5.9,62
17274,8.3,2
17350,5.5,335
21494,6.6,46
5174,6.1,801
28742,7.0,11
9703,5.0,210
22085,7.0,10
3542,5.9,20
43750,6.0,6
9750,5.0,164
10760,6.0,242
4349,6.5,517
14223,5.7,98
13068,6.3,60
9561,6.2,8
14144,4.4,94
4858,5.7,366
10431,6.0,422
15156,7.6,15
12435,6.1,335
14877,5.0,16
2082,5.9,510
11835,6.4,303
1845,6.3,106
14229,5.4,11
13385,7.7,30
6609,6.3,29
45211,7.1,12
48169,7.5,20
13958,8.1,148
81700,0.0,0
2335,5.4,317
10961,6.6,105
22779,5.1,9
10071,4.9,46
4351,6.2,65
12994,6.1,150
42735,5.2,11
2882,6.6,125
53975,6.0,1
13501,5.7,41
6916,7.3,154
84242,5.0,3
1992,6.5,1109
5176,6.9,1210
4141,6.3,589
13173,4.9,57
14348,7.5,26
14786,5.1,12
31058,7.2,21
19583,6.0,35
4347,7.4,1075
13529,6.5,26
13241,7.3,17
523,7.0,22
2009,7.4,158
12901,7.3,23
13722,4.3,27
3469,6.5,23
4413,6.4,258
6973,6.6,265
7913,7.2,98
15019,5.7,94
77210,7.1,44
4629,6.2,79
15361,5.9,18
5353,6.6,96
2252,7.2,867
63607,5.8,5
13072,5.8,19
30365,6.5,6
42170,7.7,28
13754,7.7,80
14284,7.6,31
20308,6.2,9
6641,5.9,104
15071,5.4,33
8414,6.4,47
10425,5.8,104
24170,6.2,11
20942,6.7,14
7737,6.1,1308
13257,4.9,142
10030,5.6,454
5915,7.8,3139
13680,6.0,434
4588,6.8,177
14313,5.9,53
2728,4.6,94
2274,4.8,111
9038,5.7,414
7211,6.5,363
4538,7.1,876
2001,6.5,327
4517,6.6,310
4566,6.6,508
4520,6.4,154
6615,7.1,517
4513,6.2,784
5125,6.2,207
3877,6.7,90
8954,6.6,78
4771,7.2,1034
10759,4.9,45
14251,6.3,19
14848,6.1,19
14930,5.4,20
9773,5.8,49
13538,5.1,41
18421,6.5,18
4512,7.0,792
84972,6.5,11
37954,7.0,11
39893,6.4,23
13197,6.3,26
15048,7.0,13
14041,6.2,13
9898,5.6,14
1922,6.9,28
41044,5.8,33
84567,5.6,7
15669,5.2,14
2011,7.7,461
5708,7.5,206
5951,6.6,121
114033,8.3,3
13319,5.7,21
33688,6.0,5
20646,6.5,14
90374,0.0,0
18613,6.5,9
9911,5.2,47
27419,5.7,8
15667,5.6,58
14753,5.6,56
46067,6.7,12
50155,8.5,2
13066,5.7,12
27827,4.5,6
3603,5.7,201
2014,6.6,68
17202,6.1,33
663,5.9,938
9262,5.4,64
15651,6.9,19
27276,6.5,21
95560,4.0,3
25476,7.3,52
48301,6.8,23
29362,5.7,27
33931,7.2,10
12646,6.9,8
20605,6.4,38
14279,6.7,12
20607,6.8,15
2015,6.3,45
28007,6.9,21
7347,7.8,519
14421,7.7,15
5718,6.5,104
5126,6.8,79
16126,5.2,37
18731,5.4,16
37005,5.9,7
18442,4.7,34
42173,10.0,1
4982,7.4,1527
5559,5.7,1208
25755,6.7,12
7972,6.9,359
2013,7.5,290
6977,7.7,3083
39127,6.0,14
4953,6.2,426
10520,6.0,12
26336,6.6,9
37368,5.6,12
19026,7.5,91
5123,7.2,821
16203,5.6,8
53827,4.4,11
18612,6.6,27
5817,7.1,63
13363,7.7,696
43987,6.8,18
32726,6.2,21
4515,6.0,223
5375,5.5,211
2310,5.5,855
2284,6.0,365
6639,6.5,84
4723,5.2,154
29162,4.3,6
48267,8.0,2
16768,6.9,9
21296,7.0,19
24732,7.6,7
10251,4.4,19
15006,5.5,14
24060,5.3,3
34898,5.5,4
12555,7.0,22
22606,4.3,9
13561,5.8,40
13168,6.3,71
20714,6.6,54
11148,6.9,53
46872,7.0,26
18312,6.7,13
17460,6.9,9
5876,6.7,1438
4523,6.6,1512
1620,5.9,982
15250,7.2,30
13474,5.7,162
8079,7.2,85
13483,6.3,403
2268,5.8,1347
6479,6.9,4977
6477,5.5,1212
7249,7.4,191
44783,7.8,6
13998,5.9,74
3902,6.6,202
18631,5.9,23
43308,6.3,11
11476,6.9,22
8272,6.8,112
13186,5.5,275
6537,7.1,652
43798,7.5,15
7326,7.0,2313
1874,7.0,38
55192,7.9,15
33003,7.0,11
1989,6.1,197
4946,6.9,67
24123,5.0,36
28522,3.1,13
48266,4.4,29
71848,8.0,1
34424,6.4,10
25460,5.9,13
25740,6.7,6
13076,7.3,8
11600,6.2,37
35237,7.0,1
13023,7.9,11
150938,8.0,1
46902,6.0,4
10884,6.3,3
13348,7.3,71
64942,5.1,9
25784,5.0,1
22452,7.6,12
7350,7.0,1138
66110,7.3,4
26600,7.3,10
7979,7.3,405
20567,5.8,32
45126,7.7,9
52473,7.4,7
12171,5.2,82
157373,7.8,4
71066,5.9,8
13299,6.5,10
13250,6.3,131
42790,6.8,16
9867,6.5,23
15495,4.8,57
53896,6.3,15
14148,5.7,63
48737,4.3,4
13198,6.7,161
14804,7.2,21
111744,0.0,1
36328,4.1,8
23817,6.1,6
13885,7.0,1745
6637,6.1,1782
12130,8.1,7
7345,7.9,1581
42529,6.9,14
6538,6.5,342
40682,6.4,32
440,4.9,758
6575,6.6,214
19213,2.7,34
19103,5.5,13
6076,6.2,134
9546,5.9,81
40860,6.7,18
111854,5.0,2
14047,6.9,153
1488,0.0,0
14118,6.6,31
54318,6.3,293
69315,7.2,126
45871,6.7,24
6023,7.0,1011
26990,5.7,10
6557,6.1,1013
107282,0.0,0
28363,7.1,13
17181,7.6,14
69557,6.0,6
110909,3.3,6
31068,6.5,11
60141,7.3,9
32307,3.5,30
49367,6.7,43
28272,6.8,15
4787,6.1,219
21847,4.9,33
33358,5.3,11
7508,7.7,194
20629,7.1,16
10253,4.0,104
44434,6.6,8
5259,7.0,40
47841,5.7,7
8329,7.1,954
14062,5.2,49
51992,7.1,25
49717,6.9,8
2312,4.1,227
13195,6.6,142
78705,7.8,3
30535,7.3,10
7191,6.4,2297
12085,5.9,146
24624,4.2,30
4170,6.8,69
13252,5.9,201
42635,6.0,17
11908,5.7,161
15017,3.9,30
86241,5.5,4
8875,5.2,38
37780,0.0,0
18290,6.0,13
10247,6.5,83
43604,5.0,5
3575,5.6,7
28303,6.0,15
27507,6.4,7
71068,7.1,11
111747,6.8,3
32716,7.3,8
41845,5.6,4
25078,7.4,27
14069,7.8,435
15053,4.9,11
81522,6.1,23
6933,4.7,174
14423,5.3,40
8090,5.9,241
7555,6.4,1009
16988,3.0,6
7278,3.8,370
9030,5.5,284
14220,4.7,70
13160,5.3,147
27357,7.6,22
10834,7.1,11
13059,5.9,85
11253,6.5,1555
58470,6.6,6
38007,5.8,9
8321,7.4,1414
17665,6.1,10
4034,7.1,32
1479,7.0,24
2282,5.6,37
100526,7.3,3
62652,6.4,9
53094,7.2,33
244145,6.7,6
59474,6.9,34
19275,7.6,6
7973,6.8,53
15020,5.4,6
34981,5.0,1
13054,6.8,80
18893,7.3,20
55294,6.1,5
43691,5.6,14
7839,5.2,96
77245,7.0,12
19384,5.5,75
13121,5.2,213
71072,3.9,7
46885,5.4,22
13315,6.5,18
42041,6.8,34
13490,5.7,58
8676,5.4,454
43705,6.1,11
12855,6.2,13
37003,6.7,10
15030,6.7,13
12167,7.0,6
28093,6.6,18
20520,7.0,3
76235,7.5,11
48131,6.4,22
8247,5.9,1855
7992,6.1,23
14105,4.4,6
8390,6.7,638
21490,6.8,20
95169,6.8,4
13641,6.1,115
113788,6.3,4
18652,6.3,11
125742,6.5,2
7461,6.3,731
8204,6.3,593
8328,6.5,658
14073,7.6,74
94009,5.0,2
12650,7.3,31
72602,5.7,6
25919,6.0,2
15365,3.9,27
12184,6.4,498
13260,5.4,255
7942,6.2,241
36091,6.9,15
117001,7.0,1
38052,7.0,4
13362,6.6,53
10844,5.9,18
21043,6.8,38
23312,6.1,11
11161,6.1,32
6473,3.9,25
90387,0.0,0
33034,7.3,6
38804,6.0,1
21373,3.7,16
13493,5.0,91
7840,5.1,934
8848,6.6,708
13460,5.8,374
12222,6.3,927
8461,6.3,562
7862,7.3,145
12246,6.5,165
16666,7.3,3
12177,4.3,243
15511,5.9,25
13025,5.4,194
2239,6.8,51
7985,6.5,409
7343,6.6,66
28816,6.6,5
14066,6.0,13
37300,5.1,6
13016,7.0,173
10797,6.8,24
6391,6.4,10
14011,6.6,115
29004,5.3,5
18586,5.3,6
13196,5.4,51
3764,7.6,29
14793,8.0,22
8944,5.2,128
15124,5.2,21
33166,6.1,24
45757,5.5,4
28260,5.9,88
12178,6.8,100
14054,6.3,50
8060,6.1,38
22551,4.5,13
43797,6.0,3
383,6.0,20
78307,5.9,6
12453,4.4,9
28205,7.6,54
155,8.3,12269
72608,5.0,2
29369,6.5,16
29907,6.3,8
46883,6.6,7
36527,7.3,9
79161,6.8,6
18070,3.6,21
14014,6.5,15
8456,6.5,511
22521,6.7,11
79156,0.0,0
42536,7.9,28
13688,6.1,110
8457,5.5,284
86792,7.0,3
32579,7.0,28
11534,6.6,26
18633,5.5,22
19333,5.6,23
31409,6.6,14
13495,5.6,62
27323,5.2,14
22060,4.1,8
511,7.0,10
7797,6.5,47
8093,6.6,5
8065,6.5,1406
12890,5.8,74
15185,7.7,16
44813,5.8,4
60612,7.4,12
31421,7.5,8
24411,5.1,30
4942,5.7,131
14044,7.1,35
42143,6.7,3
11483,6.2,47
36223,6.8,25
25904,8.0,32
8988,6.1,84
7944,7.2,45
18031,6.4,16
18218,7.3,13
46982,7.3,10
13317,7.1,19
14272,7.5,6
28705,6.3,6
35760,7.4,7
16283,5.5,25
7351,7.2,23
8281,7.3,22
99339,5.0,1
8267,6.8,14
13312,6.7,152
10488,5.6,341
11152,5.6,270
15260,7.7,22
18181,5.4,5
9870,6.4,1194
14424,5.6,67
11918,4.9,394
1266,6.3,369
12473,6.9,132
13335,6.2,508
8827,6.4,211
12156,6.4,9
7459,5.7,359
9997,5.0,77
28704,6.2,3
38376,6.1,16
8319,5.7,70
92299,8.3,4
1729,6.3,476
12179,6.4,19
13079,6.1,88
24701,6.1,12
28131,6.3,8
14324,4.3,75
10503,6.4,130
13007,7.2,200
9017,6.0,79
25119,3.5,11
53196,6.0,2
38163,6.4,22
13258,6.7,146
14236,5.9,71
13784,6.5,7
27918,6.2,11
28435,6.0,20
31604,5.8,24
38661,6.3,14
40044,5.8,22
40214,5.5,13
40045,5.7,21
1810,6.6,41
47120,5.7,15
7861,6.3,58
13018,5.7,200
8780,5.8,205
10886,7.1,49
13650,6.7,18
29291,5.5,20
13359,4.1,33
26232,7.1,9
8617,4.8,170
6967,6.4,18
1726,7.4,8951
22194,6.0,3
10761,6.0,410
12400,6.4,77
16135,6.6,21
14000,5.0,49
43664,5.0,6
8681,7.2,4444
16450,5.3,36
12198,6.1,15
14784,7.7,430
13001,6.9,143
13412,6.4,9
13162,6.0,51
13243,5.9,89
13008,7.3,165
9029,5.8,949
15957,5.3,6
8277,5.4,480
17106,5.3,26
12586,6.7,37
41648,7.0,6
3014,7.3,8
43822,6.3,3
87541,5.0,1
16042,7.3,11
2454,6.3,1668
12197,6.8,29
32684,7.3,11
25527,7.0,19
17483,7.8,100
14530,2.4,8
21182,7.6,20
13191,5.6,86
38834,6.8,4
15356,6.5,209
15281,6.8,12
217,5.7,2558
13534,6.2,35
50700,6.5,4
85514,5.3,7
10120,4.4,12
60676,0.0,0
22498,6.2,8
37481,5.7,16
12808,6.7,9
82437,6.1,5
43145,5.4,8
44260,8.1,11
38282,6.9,16
12245,5.7,191
10885,5.3,184
15378,6.3,22
4564,6.0,525
10665,6.0,509
10822,5.7,60
13636,7.0,41
9022,5.7,211
31512,7.2,33
14103,3.4,11
9502,6.9,3231
16117,7.7,3
130639,7.6,5
51929,7.5,7
74349,6.0,13
14050,6.6,43
14019,6.6,50
15776,6.6,8
17221,6.5,36
37308,5.5,24
29377,5.8,9
26119,6.7,33
42358,5.3,11
50231,4.5,7
4857,6.4,18
79761,7.3,4
37626,5.7,11
48564,5.8,15
46189,6.5,13
72609,8.5,2
117044,6.0,1
114348,5.0,1
95402,3.8,4
14305,6.3,78
72445,7.0,4
20017,7.4,9
45996,7.9,12
10661,5.5,1068
60261,6.6,10
13172,5.4,76
45791,6.8,14
9789,6.7,61
13848,6.1,53
51484,5.6,6
3687,4.5,28
22090,5.9,17
2982,5.0,31
42657,6.3,6
45408,5.7,34
82731,5.7,5
37412,6.7,30
66180,6.0,9
31742,6.9,12
12912,6.2,127
13170,6.0,8
14748,7.1,155
15691,6.0,64
13206,6.9,18
14392,6.3,83
18467,6.6,23
14882,6.2,28
8645,4.9,968
1724,6.1,3086
5759,5.8,23
13405,6.5,53
49258,7.1,11
10681,7.8,6439
8909,6.4,2583
8960,6.2,3050
15728,6.0,30
23676,6.8,8
1938,6.9,29
75141,6.1,4
42473,6.3,21
13993,5.5,10
11665,6.0,1072
13019,5.9,73
21074,5.2,15
26354,7.4,8
22905,7.4,10
10748,5.6,148
27509,6.6,11
14949,6.6,9
78998,5.2,9
12889,6.9,156
28681,5.5,16
41850,4.8,3
85559,6.0,12
51890,4.9,12
45698,7.9,17
26302,7.9,31
32263,5.9,7
27506,6.2,5
111305,5.6,5
27505,5.8,11
27504,2.5,2
64852,5.8,8
78321,4.1,4
77765,4.7,7
45512,5.3,6
43031,6.9,9
13205,6.0,199
30106,5.6,5
13065,5.2,13
8359,6.4,35
13003,7.2,29
13990,6.2,95
15272,6.4,7
80659,3.8,6
10842,7.1,47
72163,3.8,9
29882,6.1,17
40630,5.6,26
31658,5.7,16
14349,6.4,26
12172,7.2,84
64131,6.9,32
15125,5.1,39
8847,6.7,15
43869,7.3,3
94525,7.8,18
125550,4.0,1
13009,4.3,80
13675,6.7,72
33588,8.5,2
16800,6.6,12
56224,7.4,12
14111,6.0,39
17479,6.0,10
32604,4.6,5
11631,6.4,1435
20158,5.5,8
8265,6.7,638
42718,7.0,9
15654,6.2,18
14634,5.6,8
14414,5.3,8
428,5.5,4
20548,6.3,8
14145,4.6,50
9010,7.2,22
13022,6.2,151
68259,6.5,11
9783,5.3,33
10190,6.5,45
43487,6.5,10
13353,7.3,84
16019,5.1,4
46531,5.4,8
13614,6.7,50
4966,5.3,6
88751,5.8,1353
11260,5.1,381
13964,6.4,68
13692,5.6,17
13910,5.5,59
10818,6.0,54
14456,4.8,99
15840,6.2,10
15830,7.2,14
25647,6.9,18
14898,6.4,18
12416,5.7,19
572,6.6,42
36226,7.0,13
60531,6.5,2
13021,5.6,22
16007,6.8,163
158800,5.5,2
18035,4.9,15
43253,7.1,26
14820,6.7,18
6687,6.5,197
11802,5.1,102
2002,6.2,15
78527,7.3,3
12914,6.8,151
13183,7.0,2892
116333,5.3,15
13255,5.3,10
14154,5.1,47
32666,8.0,1
80523,7.0,1
12247,6.9,58
22100,6.6,17
19244,6.8,6
32008,7.4,17
13012,7.1,239
12133,6.5,1084
12568,6.2,55
8836,5.5,534
13259,6.5,16
14048,7.5,282
12270,0.0,0
18846,6.1,18
10898,5.9,342
13541,6.4,52
11910,6.9,41
17245,5.3,39
30112,6.4,15
12192,5.6,147
70846,7.0,10
16725,5.9,36
117129,5.3,6
15865,6.3,26
4140,8.0,2
14061,6.1,81
85685,7.5,2
43680,7.1,38
16700,5.9,16
167928,5.7,3
1735,5.2,1418
10187,5.8,66
10185,6.0,294
10183,6.7,99
31082,6.4,10
13996,6.6,60
5038,6.7,1050
13851,6.7,171
19877,7.0,40
46871,7.0,2
28273,7.9,18
15859,7.6,75
31922,4.2,9
14654,6.7,25
13251,5.0,26
1661,7.9,28
41245,7.7,41
10189,6.6,1169
12289,7.1,207
45579,6.0,9
15069,5.5,43
2012,7.1,27
18056,5.4,8
18803,6.6,10
10188,6.1,244
13300,5.5,55
11671,6.4,73
63474,7.0,2
15570,6.6,5
155796,7.8,4
15208,5.5,32
15662,6.0,6
22029,5.7,21
13649,6.1,884
7446,6.5,1707
14878,5.8,56
12180,5.8,434
13107,5.8,64
29568,6.9,9
13256,5.1,142
13436,6.4,50
8885,7.8,294
13310,7.5,997
12621,6.1,56
10483,6.0,1205
12620,5.6,548
13579,6.5,11
10186,5.6,159
15320,7.0,15
13515,6.0,494
5592,6.0,19
13956,4.4,46
60230,7.5,6
43389,6.6,11
31018,5.9,10
13637,6.3,79
18116,4.9,10
15661,5.5,20
13564,5.1,58
14566,5.7,38
14298,6.9,24
4944,6.5,1251
13805,3.1,250
9381,5.4,687
13291,6.6,210
13991,4.8,48
22319,6.4,7
13972,4.6,96
16182,6.7,43
14771,6.1,50
43040,6.7,22
15206,4.1,135
8285,4.7,323
118309,7.6,70
18539,6.8,12
21335,6.4,12
12165,6.6,104
85574,5.3,5
13184,5.0,336
12818,5.5,7
27521,6.2,29
13726,6.7,41
102305,5.0,1
35854,6.8,70
14075,5.2,12
22554,5.0,11
18596,7.0,7
26431,6.8,12
38019,7.0,6
43177,3.5,4
39368,3.5,6
3865,6.7,23
13484,6.0,35
14458,5.0,61
25795,6.8,4
13389,5.9,382
13279,5.9,294
38140,6.0,4
3,7.1,35
12797,6.4,288
8908,5.8,18
15822,7.3,10
4998,6.5,20
16456,3.1,46
3041,5.1,14
71139,0.0,0
41264,7.7,3
24777,5.8,8
20802,6.8,12
47721,7.3,35
14232,4.6,8
14098,5.6,96
14643,6.1,66
30944,6.1,23
50759,7.9,40
38226,5.0,2
12690,6.3,305
12412,6.3,90
37050,6.4,26
38311,6.4,23
37776,5.3,3
54669,7.0,2
73169,6.5,10
1984,7.0,23
38361,5.7,9
73920,6.9,25
13027,6.3,1038
13092,6.2,247
25126,7.5,42
14326,5.9,160
50011,7.1,16
12182,6.4,387
14928,6.4,7
38616,8.5,6
9539,7.3,581
81296,5.7,3
46492,6.8,16
131805,6.2,5
13200,6.9,51
38601,4.5,3
822,7.7,31
8882,6.7,228
42095,7.1,9
13401,5.2,179
20015,5.2,23
12783,6.7,406
12683,3.1,23
3097,7.8,5
15981,7.4,27
41666,4.8,5
14976,6.1,165
12113,6.5,919
13600,6.2,614
10078,6.2,25
30266,6.0,7
11874,6.1,28
19566,6.5,2
13051,5.2,625
39816,7.3,3
10358,6.1,734
10523,6.0,144
13596,5.4,223
56942,6.7,9
71206,5.5,9
4960,7.4,286
120481,7.0,1
32620,6.5,21
12837,7.4,159
14914,6.3,61
13948,4.1,20
25142,6.8,22
7735,7.5,870
14791,4.7,32
76406,6.8,13
101929,6.1,4
2397,0.0,0
12689,6.4,231
15935,5.1,4
15450,5.9,15
25741,5.4,28
13812,5.6,343
108634,6.0,7
27361,6.8,39
225614,0.0,0
13489,4.6,48
13150,6.3,243
13414,5.3,15
14325,7.1,71
41474,6.7,30
41477,6.9,29
16068,5.9,27
15289,6.4,29
56295,6.9,19
13809,6.9,851
34100,0.0,0
11887,6.1,858
41073,5.7,10
83683,6.5,1
59403,7.0,3
69299,0.0,0
13253,6.9,152
114796,6.6,57
17800,7.8,15
30977,6.7,11
10527,6.2,1866
13506,6.8,41
53772,6.0,1
8338,6.4,393
3580,7.3,1151
36073,4.8,31
20766,6.8,1113
12405,7.6,2918
10764,6.1,3015
18548,5.4,7
4701,6.1,9
15373,6.4,575
120828,5.0,2
173634,3.0,2
8938,6.9,31
16061,5.8,84
73059,5.1,4
16166,6.3,33
2588,6.9,19
13672,6.6,155
47184,8.0,7
158959,8.0,1
44283,6.0,6
42884,6.1,28
215471,0.0,0
13516,5.9,10
14943,7.0,77
19147,6.8,8
96395,7.0,3
52561,5.7,7
42664,5.9,13
4627,6.1,63
43052,4.3,2
21501,7.3,26
16882,5.7,20
127257,5.0,1
49355,7.2,11
13655,6.0,432
13905,7.5,74
11917,6.0,848
8892,6.7,31
12525,4.3,46
82519,0.0,0
13523,6.0,348
14655,6.3,47
15749,4.8,36
22358,6.5,38
14405,4.9,217
43985,6.4,4
20065,5.7,9
14089,7.3,3
208385,8.0,1
84050,5.8,9
9999,6.6,11
17099,6.0,15
58570,0.0,0
29452,7.6,49
125749,5.0,1
111759,7.0,3
8905,6.6,34
3520,6.6,10
43372,7.4,23
88435,8.0,5
77650,4.0,3
17704,5.4,5
36571,3.9,11
36572,4.0,6
37327,6.2,20
28684,5.5,2
8841,6.9,179
54615,7.0,4
13220,6.0,213
16509,7.1,9
34867,3.6,10
10565,7.0,2
6972,6.3,712
13053,6.3,1798
32862,5.0,4
10139,7.1,628
29320,6.7,22
8966,5.8,3688
16342,6.3,116
13387,5.9,1110
12193,5.3,337
14574,7.7,1492
10900,6.0,111
56256,7.4,9
14438,7.0,100
14248,5.6,154
20919,4.1,21
12224,5.8,71
10360,7.2,311
14299,6.9,89
13056,5.6,298
15026,5.5,30
13793,7.1,43
35790,7.2,26
38831,4.6,6
45838,6.0,3
13394,5.8,179
2574,6.5,15
72495,6.3,7
34283,7.2,40
114390,5.9,4
85844,6.8,4
14447,7.2,120
17157,5.7,6
1964,7.5,19
44626,4.2,9
65502,7.1,4
17912,4.8,6
43962,6.0,3
28148,5.9,18
93260,8.0,2
109539,6.6,8
116973,6.0,3
74485,8.3,2
174122,4.9,4
200311,0.0,0
10200,5.2,1057
8881,6.8,209
8880,6.7,155
11127,4.2,154
18117,7.5,22
109711,3.9,4
18926,6.8,19
86782,7.5,5
25852,6.5,17
39407,7.0,7
39409,6.3,7
37584,6.3,5
14359,7.0,445
19486,6.6,32
126754,0.0,0
13223,7.8,3181
11499,7.2,333
8055,7.2,835
3054,6.5,10
14072,6.7,64
20542,5.4,15
12449,6.2,17
5816,6.3,8
13980,7.6,69
8276,7.1,70
61751,8.0,1
11321,7.5,2092
52615,4.8,4
41966,6.6,31
89453,0.0,0
120862,4.7,3
42655,5.0,1
12163,7.3,1031
14772,5.5,11
27991,6.3,6
87894,5.0,2
9050,6.5,26
86082,7.0,2
79090,6.5,2
47499,5.5,3
60488,5.9,10
111302,6.3,3
112912,5.0,1
80616,5.8,14
2694,7.6,8
39558,3.9,6
36573,4.6,7
4922,7.3,3398
159849,5.0,1
